`id,work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
435,2025,MI,FT,Data Manager,USD,120000,US,0,US,M
436,2025,SE,FT,Data Scientist,USD,200000,US,100,US,M
437,2025,SE,FT,Data Scientist,USD,170000,US,100,US,M
440,2025,SE,FT,Applied Scientist,USD,222200,US,0,US,L
441,2025,SE,FT,Applied Scientist,USD,136000,US,0,US,L
442,2025,SE,FT,Applied Scientist,USD,260000,US,0,US,L
443,2025,SE,FT,Applied Scientist,USD,136000,US,0,US,L
444,2025,SE,FT,Data Analyst,USD,153600,US,0,US,M
445,2025,SE,FT,Data Analyst,USD,100500,US,0,US,M
446,2025,SE,FT,Applied Scientist,USD,205000,US,100,US,M
447,2025,SE,FT,Applied Scientist,USD,184000,US,100,US,M
448,2025,SE,FT,Machine Learning Engineer,USD,115000,CA,100,CA,M
449,2025,SE,FT,Machine Learning Engineer,USD,95000,CA,100,CA,M
450,2025,MI,FT,Data Analyst,USD,182500,US,0,US,M
451,2025,MI,FT,Data Analyst,USD,121500,US,0,US,M
452,2025,SE,FT,Data Engineer,USD,203100,US,0,US,M
453,2025,SE,FT,Data Engineer,USD,114500,US,0,US,M
454,2025,MI,FT,Data Analyst,GBP,72914,GB,0,GB,M
455,2025,MI,FT,Data Analyst,GBP,54685,GB,0,GB,M
456,2025,SE,FT,Data Engineer,USD,252000,US,0,US,M
457,2025,SE,FT,Data Engineer,USD,129000,US,0,US,M
458,2025,EN,FT,Data Engineer,USD,92700,US,100,US,M
459,2025,EN,FT,Data Engineer,USD,61800,US,100,US,M
460,2025,SE,FT,Data Engineer,USD,160000,US,100,US,M
461,2025,SE,FT,Data Engineer,USD,130000,US,100,US,M
462,2025,SE,FT,Data Scientist,USD,258000,CA,0,CA,M
463,2025,SE,FT,Data Scientist,USD,190000,CA,0,CA,M
464,2025,SE,FT,Data Scientist,USD,170000,US,0,US,M
465,2025,SE,FT,Data Scientist,USD,135000,US,0,US,M
466,2025,MI,FT,Data Architect,USD,167500,US,0,US,M
467,2025,MI,FT,Data Architect,USD,106500,US,0,US,M
468,2025,SE,FT,Data Scientist,USD,195000,US,0,US,M
469,2025,SE,FT,Data Scientist,USD,160000,US,0,US,M
470,2025,MI,FT,Data Engineer,USD,146000,US,0,US,M
471,2025,MI,FT,Data Engineer,USD,75000,US,0,US,M
473,2025,EX,FT,Data Engineer,USD,286000,US,100,US,M
474,2025,EX,FT,Data Engineer,USD,207000,US,100,US,M
475,2025,SE,FT,Data Analyst,USD,100000,US,100,US,M
476,2025,SE,FT,Data Analyst,USD,80000,US,100,US,M
477,2025,SE,FT,Data Engineer,USD,223250,US,0,US,M
478,2025,SE,FT,Data Engineer,USD,178600,US,0,US,M
479,2025,EX,FT,Director of Data Science,USD,353200,US,0,US,M
480,2025,EX,FT,Director of Data Science,USD,249300,US,0,US,M
481,2025,MI,FT,Machine Learning Scientist,USD,230000,US,0,US,M
482,2025,MI,FT,Machine Learning Scientist,USD,220000,US,0,US,M
483,2025,SE,FT,Data Scientist,USD,297300,US,100,US,M
484,2025,SE,FT,Data Scientist,USD,198200,US,100,US,M
485,2025,MI,FT,Research Scientist,USD,210000,US,100,US,M
486,2025,MI,FT,Research Scientist,USD,151800,US,100,US,M
487,2025,SE,FT,Data Scientist,USD,200000,US,100,US,M
488,2025,SE,FT,Data Scientist,USD,170000,US,100,US,M
489,2025,SE,FT,Data Scientist,USD,317070,US,0,US,M
490,2025,SE,FT,Data Scientist,USD,170730,US,0,US,M
491,2025,SE,FT,Data Engineer,USD,128000,US,0,US,M
492,2025,SE,FT,Data Engineer,USD,81500,US,0,US,M
493,2025,EN,FT,Business Data Analyst,EUR,21461,ES,0,ES,M
496,2025,MI,FT,MLOps Engineer,USD,134000,US,100,US,M
497,2025,MI,FT,MLOps Engineer,USD,124000,US,100,US,M
498,2025,SE,FT,Data Engineer,USD,171250,US,0,US,M
499,2025,SE,FT,Data Engineer,USD,113750,US,0,US,M
500,2025,SE,FT,Data Engineer,USD,165000,US,0,US,M
501,2025,SE,FT,Data Engineer,USD,132300,US,0,US,M
502,2025,SE,FT,Data Scientist,USD,225000,US,0,US,M
503,2025,SE,FT,Data Scientist,USD,175000,US,0,US,M
504,2025,SE,FT,Data Engineer,USD,230000,US,0,US,M
505,2025,SE,FT,Data Engineer,USD,124500,US,0,US,M
506,2025,SE,FT,Machine Learning Engineer,USD,247500,US,0,US,M
507,2025,SE,FT,Machine Learning Engineer,USD,172200,US,0,US,M
508,2025,SE,FT,Data Analyst,USD,175000,US,0,US,M
509,2025,SE,FT,Data Analyst,USD,145000,US,0,US,M
510,2025,SE,FT,Data Analyst,USD,148700,US,0,US,M
511,2025,SE,FT,Data Analyst,USD,125600,US,0,US,M
512,2025,SE,FT,Data Engineer,USD,145000,US,0,US,M
513,2025,SE,FT,Data Engineer,USD,115000,US,0,US,M
514,2025,SE,FT,Research Scientist,USD,200000,US,0,US,M
515,2025,SE,FT,Research Scientist,USD,150000,US,0,US,M
516,2025,EN,FT,Research Engineer,USD,160000,US,0,US,M
517,2025,EN,FT,Research Engineer,USD,120000,US,0,US,M
518,2025,SE,FT,Data Analyst,USD,185000,US,100,US,M
519,2025,SE,FT,Data Analyst,USD,120250,US,100,US,M
520,2025,SE,FT,Data Scientist,USD,275300,US,100,US,M
521,2025,SE,FT,Data Scientist,USD,183000,US,100,US,M
522,2025,SE,FT,Data Architect,USD,170000,US,100,US,M
523,2025,SE,FT,Data Architect,USD,125000,US,100,US,M
524,2025,MI,FT,Data Architect,USD,167500,US,0,US,M
525,2025,MI,FT,Data Architect,USD,106500,US,0,US,M
526,2025,SE,FT,Research Scientist,USD,250000,US,0,US,M
527,2025,SE,FT,Research Scientist,USD,200000,US,0,US,M
528,2025,MI,FT,Machine Learning Engineer,USD,135000,US,50,US,L
530,2025,SE,FT,Machine Learning Engineer,USD,216000,US,100,US,M
531,2025,SE,FT,Machine Learning Engineer,USD,184000,US,100,US,M
532,2025,SE,FT,Data Engineer,USD,180000,US,100,US,M
533,2025,SE,FT,Data Engineer,USD,165000,US,100,US,M
534,2025,SE,FT,Data Scientist,USD,185900,US,0,US,M
535,2025,SE,FT,Data Scientist,USD,129300,US,0,US,M
536,2025,SE,FT,Data Engineer,USD,145000,US,0,US,M
537,2025,SE,FT,Data Engineer,USD,120000,US,0,US,M
538,2025,MI,FT,Data Engineer,USD,143865,US,0,US,M
539,2025,MI,FT,Data Engineer,USD,115092,US,0,US,M
540,2025,MI,FT,Machine Learning Engineer,USD,130000,US,0,US,M
541,2025,MI,FT,Machine Learning Engineer,USD,90000,US,0,US,M
542,2025,SE,FT,Data Scientist,USD,173000,US,100,US,M
543,2025,SE,FT,Data Scientist,USD,132000,US,100,US,M
544,2025,SE,FT,Data Analyst,USD,208049,US,0,US,M
545,2025,SE,FT,Data Analyst,USD,128500,US,0,US,M
546,2025,SE,FT,Analytics Engineer,USD,179820,US,0,US,M
547,2025,SE,FT,Analytics Engineer,USD,143860,US,0,US,M
548,2025,SE,FT,Data Engineer,USD,167500,US,0,US,M
549,2025,SE,FT,Data Engineer,USD,106500,US,0,US,M
550,2025,SE,FT,Data Scientist,USD,275300,US,100,US,M
551,2025,SE,FT,Data Scientist,USD,183500,US,100,US,M
552,2025,MI,FT,Data Engineer,USD,149600,US,0,US,M
553,2025,MI,FT,Data Engineer,USD,102000,US,0,US,M
554,2025,EX,FT,Data Scientist,USD,145000,US,0,US,M
555,2025,EX,FT,Data Scientist,USD,100000,US,0,US,M
556,2025,SE,FT,Data Analyst,USD,190000,US,100,US,M
557,2025,SE,FT,Data Analyst,USD,95000,US,100,US,M
558,2025,SE,FT,Data Analyst,USD,153600,US,0,US,M
559,2025,SE,FT,Data Analyst,USD,106800,US,0,US,M
562,2025,MI,FT,Data Analyst,USD,128000,US,0,US,M
563,2025,MI,FT,Data Analyst,USD,85000,US,0,US,M
564,2025,MI,FT,Data Engineer,USD,151000,US,0,US,M
565,2025,MI,FT,Data Engineer,USD,140000,US,0,US,M
566,2025,SE,FT,Data Scientist,USD,275300,US,100,US,M
567,2025,SE,FT,Data Scientist,USD,183500,US,100,US,M
568,2025,SE,FT,Machine Learning Scientist,USD,220000,US,0,US,M
569,2025,SE,FT,Machine Learning Scientist,USD,170000,US,0,US,M
570,2025,SE,FT,Data Analyst,USD,135000,US,0,US,M
571,2025,SE,FT,Data Analyst,USD,105500,US,0,US,M
572,2025,SE,FT,Data Analyst,USD,100000,US,100,US,M
573,2025,SE,FT,Data Analyst,USD,80000,US,100,US,M
575,2025,EN,FT,Applied Machine Learning Scientist,EUR,42923,DE,50,DE,M
576,2025,SE,FT,Data Engineer,USD,160000,CA,100,CA,M
577,2025,SE,FT,Data Engineer,USD,145000,CA,100,CA,M
578,2025,MI,FT,Data Analyst,USD,154000,US,0,US,M
579,2025,MI,FT,Data Analyst,USD,143000,US,0,US,M
580,2025,MI,FT,Data Scientist,GBP,78990,GB,0,GB,M
581,2025,MI,FT,Data Scientist,GBP,51039,GB,0,GB,M
582,2025,EN,FT,Data Scientist,USD,190000,US,0,US,M
583,2025,EN,FT,Data Scientist,USD,120000,US,0,US,M
584,2025,MI,FT,Data Scientist,GBP,85066,GB,0,GB,M
585,2025,MI,FT,Data Scientist,GBP,51039,GB,0,GB,M
586,2025,MI,FT,Data Scientist,GBP,109371,GB,0,GB,M
587,2025,MI,FT,Data Scientist,GBP,72914,GB,0,GB,M
588,2025,SE,FT,Data Engineer,USD,150000,US,0,US,M
589,2025,SE,FT,Data Engineer,USD,111000,US,0,US,M
590,2025,EX,FT,Data Engineer,USD,265000,US,0,US,M
591,2025,EX,FT,Data Engineer,USD,235000,US,0,US,M
593,2024,MI,FT,Data Scientist,EUR,73546,DE,100,DE,M
594,2025,SE,FT,Data Engineer,USD,160000,US,100,US,M
595,2025,SE,FT,Data Engineer,USD,130000,US,100,US,M
596,2025,MI,FT,Data Engineer,USD,75000,US,100,US,M
597,2025,MI,FT,Data Engineer,USD,60400,US,100,US,M
598,2025,EN,FT,Data Analyst,USD,85000,US,100,US,M
599,2025,EN,FT,Data Analyst,USD,75000,US,100,US,M
600,2025,SE,FT,Data Engineer,USD,252000,US,0,US,M
601,2025,SE,FT,Data Engineer,USD,129000,US,0,US,M
602,2025,EN,FT,Data Engineer,USD,92700,US,100,US,M
603,2025,EN,FT,Data Engineer,USD,61800,US,100,US,M
606,2025,MI,FT,Data Analyst,USD,83500,US,100,US,M
607,2025,MI,FT,Data Analyst,USD,52500,US,100,US,M
608,2025,SE,FT,Data Scientist,USD,201036,US,0,US,M
609,2025,SE,FT,Data Scientist,USD,134024,US,0,US,M
610,2025,SE,FT,Data Analyst,USD,165000,US,100,US,M
611,2025,SE,FT,Data Analyst,USD,140000,US,100,US,M
612,2025,EN,FT,Data Engineer,USD,62000,US,100,US,M
613,2025,EN,FT,Data Engineer,USD,58000,US,100,US,M
614,2025,SE,FT,Data Scientist,USD,172000,US,0,US,M
615,2025,SE,FT,Data Scientist,USD,115000,US,0,US,M
616,2025,EN,FT,Data Engineer,USD,125000,US,0,US,M
617,2025,EN,FT,Data Engineer,USD,90000,US,0,US,M
618,2025,SE,FT,Data Engineer,USD,163800,US,0,US,M
619,2025,SE,FT,Data Engineer,USD,126000,US,0,US,M
620,2025,SE,FT,Data Scientist,USD,237000,US,100,US,M
621,2025,SE,FT,Data Scientist,USD,145000,US,100,US,M
622,2025,MI,FT,Data Engineer,USD,90000,US,100,US,M
623,2025,MI,FT,Data Engineer,USD,90000,US,100,US,M
624,2025,SE,FT,Data Engineer,USD,139500,US,0,US,M
625,2025,SE,FT,Data Engineer,USD,109400,US,0,US,M
626,2025,SE,FT,Data Scientist,USD,258000,CA,0,CA,M
627,2025,SE,FT,Data Scientist,USD,190000,CA,0,CA,M
628,2025,MI,FT,Data Engineer,USD,145000,US,0,US,M
629,2025,MI,FT,Data Engineer,USD,120000,US,0,US,M
630,2025,SE,FT,Data Engineer,USD,205600,US,0,US,L
631,2025,SE,FT,Data Engineer,USD,105700,US,0,US,L
632,2025,SE,FT,Data Engineer,USD,252000,US,0,US,M
633,2025,SE,FT,Data Engineer,USD,129000,US,0,US,M
634,2025,SE,FT,Data Scientist,USD,239748,US,0,US,M
635,2025,SE,FT,Data Scientist,USD,159832,US,0,US,M
636,2025,SE,FT,Data Scientist,USD,186300,US,100,US,M
637,2025,SE,FT,Data Scientist,USD,102500,US,100,US,M
638,2025,SE,FT,Data Engineer,USD,165000,US,0,US,M
639,2025,SE,FT,Data Engineer,USD,132300,US,0,US,M
640,2025,SE,FT,Data Scientist,USD,190000,US,0,US,M
641,2025,SE,FT,Data Scientist,USD,126000,US,0,US,M
642,2025,SE,FT,Data Architect,USD,149040,US,100,US,M
643,2025,SE,FT,Data Architect,USD,113900,US,100,US,M
644,2025,SE,FT,Data Engineer,USD,153600,US,100,US,M
645,2025,SE,FT,Data Engineer,USD,106800,US,100,US,M
646,2025,SE,FT,Data Engineer,USD,172600,US,100,US,M
647,2025,SE,FT,Data Engineer,USD,107900,US,100,US,M
648,2025,SE,FT,Data Analyst,USD,180180,US,0,US,M
649,2025,SE,FT,Data Analyst,USD,106020,US,0,US,M
650,2025,SE,FT,Data Architect,USD,376080,US,100,US,M
651,2025,SE,FT,Data Architect,USD,213120,US,100,US,M
652,2025,SE,FT,Data Analyst,USD,153600,US,0,US,M
653,2025,SE,FT,Data Analyst,USD,100500,US,0,US,M
654,2025,SE,FT,Data Analyst,USD,206500,US,100,US,M
655,2025,SE,FT,Data Analyst,USD,121600,US,100,US,M
656,2025,SE,FT,Data Engineer,USD,260000,US,0,US,M
657,2025,SE,FT,Data Engineer,USD,225000,US,0,US,M
658,2025,EX,FT,Data Engineer,USD,194500,US,0,US,M
659,2025,EX,FT,Data Engineer,USD,115500,US,0,US,M
660,2025,SE,FT,Cloud Database Engineer,USD,170000,US,100,US,L
661,2025,SE,FT,Applied Machine Learning Scientist,USD,90000,US,100,US,L
662,2025,EN,FT,Data Analyst,USD,95000,US,100,US,M
663,2025,EN,FT,Data Analyst,USD,70000,US,100,US,M
664,2025,SE,FT,Data Engineer,USD,275000,US,0,US,M
665,2025,SE,FT,Data Engineer,USD,160000,US,0,US,M
666,2025,SE,FT,Data Analyst,USD,115934,US,100,US,M
667,2025,SE,FT,Data Analyst,USD,81666,US,100,US,M
668,2025,SE,FT,Data Scientist,USD,175000,US,0,US,M
669,2025,SE,FT,Data Scientist,USD,120000,US,0,US,M
670,2025,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M
671,2025,SE,FT,Machine Learning Engineer,USD,120000,US,100,US,M
672,2025,SE,FT,Research Engineer,USD,200000,US,0,US,M
673,2025,SE,FT,Research Engineer,USD,175000,US,0,US,M
674,2025,MI,FT,Data Analyst,USD,206000,US,0,US,M
675,2025,MI,FT,Data Analyst,USD,130000,US,0,US,M
676,2025,SE,FT,Data Architect,USD,138000,GB,100,GB,M
677,2025,SE,FT,Data Architect,USD,92000,GB,100,GB,M
680,2025,SE,FT,Data Analyst,USD,110000,US,100,US,M
681,2025,SE,FT,Data Analyst,USD,75000,US,100,US,M
682,2025,SE,FT,Analytics Engineer,USD,130000,US,0,US,M
683,2025,SE,FT,Analytics Engineer,USD,87000,US,0,US,M
684,2025,MI,FT,Data Analyst,USD,160000,US,0,US,M
685,2025,MI,FT,Data Analyst,USD,112000,US,0,US,M
686,2025,MI,FT,Data Engineer,USD,162500,US,0,US,M
687,2025,MI,FT,Data Engineer,USD,130000,US,0,US,M
688,2025,SE,FT,Data Science Manager,USD,299500,US,0,US,M
689,2025,SE,FT,Data Science Manager,USD,245100,US,0,US,M
690,2025,MI,FT,Data Scientist,USD,145000,US,0,US,M
691,2025,MI,FT,Data Scientist,USD,100000,US,0,US,M
692,2025,SE,FT,Data Engineer,USD,147100,US,0,US,M
693,2025,SE,FT,Data Engineer,USD,90700,US,0,US,M
694,2025,EN,FT,Data Engineer,USD,115100,US,0,US,M
695,2025,EN,FT,Data Engineer,USD,73900,US,0,US,M
696,2025,SE,FT,Data Engineer,USD,168400,US,0,US,M
697,2025,SE,FT,Data Engineer,USD,105200,US,0,US,M
698,2025,SE,FT,Data Scientist,USD,210000,US,0,US,M
699,2025,SE,FT,Data Scientist,USD,160000,US,0,US,M
700,2025,MI,FT,Data Scientist,USD,145000,US,0,US,M
701,2025,MI,FT,Data Scientist,USD,100000,US,0,US,M
702,2025,SE,FT,Applied Scientist,USD,222200,US,0,US,L
703,2025,SE,FT,Applied Scientist,USD,136000,US,0,US,L
704,2025,MI,FT,Data Analyst,USD,100000,US,0,US,M
705,2025,MI,FT,Data Analyst,USD,85000,US,0,US,M
706,2025,MI,FT,Data Engineer,GBP,85066,GB,100,GB,M
707,2025,MI,FT,Data Engineer,GBP,57723,GB,100,GB,M
708,2025,EX,FT,Data Scientist,USD,200000,US,0,US,M
709,2025,EX,FT,Data Scientist,USD,145000,US,0,US,M
710,2025,MI,FT,Data Engineer,USD,140000,US,0,US,M
711,2025,MI,FT,Data Engineer,USD,95000,US,0,US,M
712,2025,SE,FT,Data Analyst,USD,185000,US,100,US,M
713,2025,SE,FT,Data Analyst,USD,120250,US,100,US,M
714,2025,MI,FT,Financial Data Analyst,USD,130000,US,100,US,L
715,2025,SE,FT,Data Scientist,USD,205000,US,0,US,M
716,2025,SE,FT,Data Scientist,USD,140000,US,0,US,M
717,2025,SE,FT,Data Scientist,USD,297300,US,100,US,M
718,2025,SE,FT,Data Scientist,USD,198200,US,100,US,M
719,2025,SE,FT,Research Scientist,USD,141288,US,0,US,M
720,2025,SE,FT,Research Scientist,USD,94192,US,0,US,M
721,2025,SE,FT,Data Infrastructure Engineer,USD,184000,US,100,US,M
722,2025,SE,FT,Data Infrastructure Engineer,USD,143000,US,100,US,M
723,2025,SE,FT,Data Analyst,USD,70000,US,0,US,M
724,2025,SE,FT,Data Analyst,USD,55000,US,0,US,M
725,2025,SE,FT,Analytics Engineer,USD,275300,US,100,US,M
726,2025,SE,FT,Analytics Engineer,USD,183500,US,100,US,M
727,2025,MI,FT,Data Analyst,USD,75000,US,100,US,M
728,2025,MI,FT,Data Analyst,USD,65000,US,100,US,M
729,2025,MI,FT,ML Engineer,USD,160000,US,0,US,M
730,2025,MI,FT,ML Engineer,USD,147000,US,0,US,M
731,2025,SE,FT,Data Architect,USD,149040,US,100,US,M
732,2025,SE,FT,Data Architect,USD,113900,US,100,US,M
734,2025,SE,FT,Data Analyst,USD,180180,US,0,US,M
735,2025,SE,FT,Data Analyst,USD,106020,US,0,US,M
736,2025,MI,FT,Data Scientist,INR,17022,IN,100,IN,L
737,2025,EN,FT,AI Programmer,USD,70000,IN,0,AU,L
739,2025,MI,FT,Lead Data Analyst,INR,18238,IN,50,IN,L
740,2025,MI,FT,Machine Learning Engineer,USD,250000,US,0,US,M
741,2025,MI,FT,Machine Learning Engineer,USD,150000,US,0,US,M
742,2025,SE,FT,Data Engineer,USD,139500,US,0,US,M
743,2025,SE,FT,Data Engineer,USD,109400,US,0,US,M
744,2025,SE,FT,Data Scientist,USD,105000,US,0,US,M
745,2025,SE,FT,Data Scientist,USD,70000,US,0,US,M
746,2025,EX,FT,Data Engineer,USD,210914,US,100,US,M
747,2025,EX,FT,Data Engineer,USD,116704,US,100,US,M
748,2025,EN,FT,Research Scientist,USD,150000,US,0,US,M
749,2025,EN,FT,Research Scientist,USD,100000,US,0,US,M
750,2025,SE,FT,Data Engineer,USD,146000,US,0,US,M
751,2025,SE,FT,Data Engineer,USD,75000,US,0,US,M
752,2025,EN,FT,Data Analyst,USD,75000,US,100,US,M
753,2025,EN,FT,Data Analyst,USD,60000,US,100,US,M
754,2025,MI,FT,Analytics Engineer,USD,185700,US,0,US,M
755,2025,MI,FT,Analytics Engineer,USD,165000,US,0,US,M
756,2025,SE,FT,Data Engineer,USD,160000,US,100,US,M
757,2025,SE,FT,Data Engineer,USD,130000,US,100,US,M
758,2025,SE,FT,Data Analyst,USD,169000,US,0,US,M
759,2025,SE,FT,Data Analyst,USD,110600,US,0,US,M
760,2025,SE,FT,Data Operations Engineer,USD,193000,US,100,US,M
761,2025,SE,FT,Data Operations Engineer,USD,136850,US,100,US,M
762,2025,SE,FT,Machine Learning Engineer,USD,139500,US,0,US,M
763,2025,SE,FT,Machine Learning Engineer,USD,109400,US,0,US,M
764,2025,SE,FT,Data Engineer,USD,276000,US,100,US,M
765,2025,SE,FT,Data Engineer,USD,178500,US,100,US,M
766,2025,MI,FT,Data Scientist,EUR,59020,ES,0,ES,M
767,2025,MI,FT,Data Scientist,EUR,48289,ES,0,ES,M
770,2025,SE,FT,Machine Learning Engineer,GBP,195652,GB,0,GB,M
771,2025,SE,FT,Machine Learning Engineer,GBP,101228,GB,0,GB,M
772,2025,SE,FT,Data Engineer,GBP,136956,GB,0,GB,M
773,2025,SE,FT,Data Engineer,GBP,101228,GB,0,GB,M
774,2025,SE,FT,Data Engineer,USD,252000,US,0,US,M
775,2025,SE,FT,Data Engineer,USD,129000,US,0,US,M
776,2024,SE,FT,BI Developer,USD,130000,US,100,US,L
777,2023,MI,FT,Data Science Lead,USD,150000,US,100,US,M
778,2025,SE,FT,Data Engineer,USD,163800,US,0,US,M
779,2025,SE,FT,Data Engineer,USD,126000,US,0,US,M
780,2025,SE,FT,ML Engineer,USD,260000,CA,100,CA,M
781,2025,SE,FT,ML Engineer,USD,110000,CA,100,CA,M
782,2025,SE,FT,Analytics Engineer,USD,170000,US,100,US,M
783,2025,SE,FT,Analytics Engineer,USD,130000,US,100,US,M
784,2025,SE,FT,Machine Learning Engineer,USD,247500,US,0,US,M
785,2025,SE,FT,Machine Learning Engineer,USD,172200,US,0,US,M
786,2025,SE,FT,Data Scientist,USD,239748,US,0,US,M
787,2025,SE,FT,Data Scientist,USD,159832,US,0,US,M
788,2025,SE,FT,Machine Learning Engineer,USD,163800,US,0,US,M
789,2025,SE,FT,Machine Learning Engineer,USD,126000,US,0,US,M
790,2025,MI,FT,Data Scientist,USD,128750,US,0,US,M
791,2025,MI,FT,Data Scientist,USD,106250,US,0,US,M
792,2025,SE,FT,Data Engineer,USD,252000,US,0,US,M
793,2025,SE,FT,Data Engineer,USD,129000,US,0,US,M
794,2025,SE,FT,Data Science Manager,USD,299500,US,0,US,M
795,2025,SE,FT,Data Science Manager,USD,245100,US,0,US,M
796,2025,MI,FT,Data Analytics Manager,USD,155000,US,0,US,M
797,2025,MI,FT,Data Analytics Manager,USD,140000,US,0,US,M
798,2025,EX,FT,Data Engineer,USD,167500,US,0,US,M
799,2025,EX,FT,Data Engineer,USD,106500,US,0,US,M
800,2025,SE,FT,Data Architect,USD,188500,US,100,US,M
801,2025,SE,FT,Data Architect,USD,117000,US,100,US,M
802,2025,SE,FT,Data Analyst,USD,250000,US,100,US,M
803,2025,SE,FT,Data Analyst,USD,138000,US,100,US,M
804,2025,MI,FT,Data Analyst,USD,130000,CA,100,CA,M
805,2025,MI,FT,Data Analyst,USD,100000,CA,100,CA,M
806,2025,SE,FT,Deep Learning Researcher,EUR,123405,DE,0,DE,L
807,2025,SE,FT,Data Engineer,USD,140000,US,0,US,M
808,2025,SE,FT,Data Engineer,USD,120000,US,0,US,M
809,2025,SE,FT,BI Analyst,USD,160000,US,0,US,M
810,2025,SE,FT,BI Analyst,USD,135000,US,0,US,M
811,2025,MI,FT,Data Science Manager,USD,104500,US,0,US,M
812,2025,MI,FT,Data Science Manager,USD,70000,US,0,US,M
813,2025,MI,FT,Data Science Consultant,USD,90000,US,0,US,M
814,2025,MI,FT,Data Science Consultant,USD,70000,US,0,US,M
815,2025,SE,FT,Data Engineer,USD,153600,US,100,US,M
816,2025,SE,FT,Data Engineer,USD,106800,US,100,US,M
817,2025,EN,FT,Data Engineer,USD,125000,US,0,US,M
818,2025,EN,FT,Data Engineer,USD,90000,US,0,US,M
819,2025,MI,FT,Research Scientist,USD,185000,US,100,US,M
820,2025,MI,FT,Research Scientist,USD,125000,US,100,US,M
821,2025,SE,FT,Data Analyst,USD,127000,US,100,US,M
822,2025,SE,FT,Data Analyst,USD,94000,US,100,US,M
823,2025,SE,FT,Data Scientist,USD,210550,US,0,US,M
824,2025,SE,FT,Data Scientist,USD,153300,US,0,US,M
825,2025,MI,FT,Data Scientist,USD,200000,US,100,US,M
826,2025,MI,FT,Data Scientist,USD,150000,US,100,US,M
827,2025,SE,FT,Data Analyst,USD,161500,US,100,US,M
828,2025,SE,FT,Data Analyst,USD,119500,US,100,US,M
829,2025,SE,FT,Data Analyst,USD,175000,US,0,US,M
830,2025,SE,FT,Data Analyst,USD,145000,US,0,US,M
831,2025,SE,FT,Data Scientist,USD,175000,US,0,US,M
832,2025,SE,FT,Data Scientist,USD,148750,US,0,US,M
833,2025,SE,FT,Data Analytics Specialist,USD,105000,US,0,US,M
834,2025,SE,FT,Data Analytics Specialist,USD,85000,US,0,US,M
835,2025,SE,FT,Research Scientist,USD,215000,US,0,US,M
836,2025,SE,FT,Research Scientist,USD,146300,US,0,US,M
837,2025,EN,FT,AI Developer,EUR,214618,DE,100,DE,L
840,2025,SE,FT,Machine Learning Engineer,USD,153400,US,0,US,M
841,2025,SE,FT,Machine Learning Engineer,USD,122700,US,0,US,M
842,2025,MI,FT,Data Engineer,USD,260000,US,0,US,M
843,2025,MI,FT,Data Engineer,USD,175000,US,0,US,M
844,2025,SE,FT,Data Scientist,USD,186300,US,100,US,M
845,2025,SE,FT,Data Scientist,USD,123900,US,100,US,M
846,2025,MI,FT,Research Scientist,USD,340000,US,100,US,M
847,2025,MI,FT,Research Scientist,USD,150000,US,100,US,M
848,2025,SE,FT,Machine Learning Engineer,USD,153400,US,0,US,M
849,2025,SE,FT,Machine Learning Engineer,USD,122700,US,0,US,M
850,2025,MI,FT,Data Engineer,USD,250000,US,0,US,M
851,2025,MI,FT,Data Engineer,USD,175000,US,0,US,M
852,2025,MI,FT,Data Scientist,EUR,64385,FR,50,FR,M
853,2025,SE,FT,Data Analyst,USD,185900,US,0,US,M
854,2025,SE,FT,Data Analyst,USD,121700,US,0,US,M
855,2025,SE,FT,Data Analyst,USD,153600,US,0,US,M
856,2025,SE,FT,Data Analyst,USD,106800,US,0,US,M
859,2025,SE,FT,Machine Learning Engineer,USD,247500,US,0,US,M
860,2025,SE,FT,Machine Learning Engineer,USD,172200,US,0,US,M
861,2025,EX,FT,Data Engineer,USD,310000,US,100,US,M
862,2025,EX,FT,Data Engineer,USD,239000,US,100,US,M
863,2025,SE,FT,Data Analyst,USD,125000,US,0,US,M
864,2025,SE,FT,Data Analyst,USD,110000,US,0,US,M
865,2025,EN,FT,Data Analyst,USD,150000,US,0,US,M
866,2025,EN,FT,Data Analyst,USD,100000,US,0,US,M
867,2025,SE,FT,Data Scientist,USD,149076,US,0,US,M
868,2025,SE,FT,Data Scientist,USD,82365,US,0,US,M
869,2025,MI,FT,Data Engineer,USD,146000,US,0,US,M
870,2025,MI,FT,Data Engineer,USD,75000,US,0,US,M
871,2025,SE,FT,Machine Learning Engineer,USD,139500,US,0,US,M
872,2025,SE,FT,Machine Learning Engineer,USD,109400,US,0,US,M
873,2025,SE,FT,Data Engineer,USD,139500,US,0,US,M
874,2025,SE,FT,Data Engineer,USD,109400,US,0,US,M
875,2025,MI,FT,Data Engineer,USD,149600,US,0,US,M
876,2025,MI,FT,Data Engineer,USD,102000,US,0,US,M
877,2025,MI,FT,Data Analyst,GBP,97218,GB,0,GB,M
878,2025,MI,FT,Data Analyst,GBP,48609,GB,0,GB,M
879,2025,SE,FT,Data Engineer,USD,252000,US,0,US,M
880,2025,SE,FT,Data Engineer,USD,129000,US,0,US,M
881,2025,SE,FT,Data Analyst,USD,95000,US,0,US,M
